,id,text
86,a43a2cd0edcfac6e7c205aacdd56b7ef,【郑州警方否认“围观者拍照遭殴打“：当事人阻碍公务引冲突】郑州警方就网传围观者拍摄民警执法，遭到殴打一事作出回应称，事因当事人多次言语挑衅现场民警，并阻碍公务，导致双方发生争执。目前，警方正在对涉事嫌疑人继续抓捕中。关于冲突原因，该份通报中表述为，“26日上午，郑州外资企业管理学校...
87,a43a2cd0edcfac6e7c205aacdd56b7ef,【郑州警方否认“围观者拍照遭殴打“：当事人阻碍公务引冲突】郑州警方就网传围观者拍摄民警执法，遭到殴打一事作出回应称，事因当事人多次言语挑衅现场民警，并阻碍公务，导致双方发生争执。目前，警方正在对涉事嫌疑人继续抓捕中。关于冲突原因，该份通报中表述为，“26日上午，郑州外资企业管理学校...
88,a43a2cd0edcfac6e7c205aacdd56b7ef,【郑州警方否认“围观者拍照遭殴打“：当事人阻碍公务引冲突】郑州警方就网传围观者拍摄民警执法，遭到殴打一事作出回应称，事因当事人多次言语挑衅现场民警，并阻碍公务，导致双方发生争执。目前，警方正在对涉事嫌疑人继续抓捕中。关于冲突原因，该份通报中表述为，“26日上午，郑州外资企业管理学校...
89,a43a2cd0edcfac6e7c205aacdd56b7ef,【郑州警方否认“围观者拍照遭殴打“：当事人阻碍公务引冲突】郑州警方就网传围观者拍摄民警执法，遭到殴打一事作出回应称，事因当事人多次言语挑衅现场民警，并阻碍公务，导致双方发生争执。目前，警方正在对涉事嫌疑人继续抓捕中。关于冲突原因，该份通报中表述为，“26日上午，郑州外资企业管理学校...
90,a43a2cd0edcfac6e7c205aacdd56b7ef,【郑州警方否认“围观者拍照遭殴打“：当事人阻碍公务引冲突】郑州警方就网传围观者拍摄民警执法，遭到殴打一事作出回应称，事因当事人多次言语挑衅现场民警，并阻碍公务，导致双方发生争执。目前，警方正在对涉事嫌疑人继续抓捕中。关于冲突原因，该份通报中表述为，“26日上午，郑州外资企业管理学校...
91,1973e01e347c3776fa95a75ad524e01d,妈妈为何会被老虎咬死？请记住情绪管理的费斯汀格法则，受益终生！你听过“费斯汀格法则”吗？多少人因为不懂而被残害！最近发生一个关于情绪管理的血淋淋的案例。北京八达岭野生动物园一位女游客跟自己的丈夫争吵在虎区私自下车被东北虎拖走，受了重伤，她的妈妈...
92,bba8f340525da9d1f43b7cd86c070ade,妈妈为何会被老虎咬死？请记住情绪管理的费斯汀格法则，受益终生！（深度好文）你听过“费斯汀格法则”吗？多少人因为不懂而被残害！——最近发生一个关于情绪管理的血淋淋的案例。北京八达岭野生动物园一位女游客跟自己的丈夫争吵，在虎区私自下车被东北虎拖走，受了重伤，她的妈妈也下车去救她...
93,cd780a8e2b87529f5b15f31d27a87be4,老虎咬人事件，更可怕的是垃圾人！世界上存在很多负面垃圾缠身的人，他们需要找个地方倾倒，有时候被人刚好碰上了，垃圾就往人身上丢。最近发生一个关于情绪管理的血淋淋的案例。北京八达岭野生动物园一位女游客跟自己的丈夫争吵，在虎区私自下车被东北虎拖走，受了重伤，她的妈妈也下车去救她，...
94,e5a3c707d2a22ddc757b7d62c369b908,透过老虎咬人事件，远离“垃圾人”世界上存在很多负面垃圾缠身的人，他们需要找个地方倾倒，有时候被人刚好碰上了，垃圾就往人身上丢。最近发生一个关于情绪管理的血淋淋的案例。北京八达岭野生动物园一位女游客跟自己的丈夫争吵，在虎区私自下车被东北虎拖走，受了重伤，她的妈妈也下车去救她，被...
95,90bd25a69ab287c0c7b615b1a85fe9b7,垃圾人作者：志超世界上存在很多负面垃圾缠身的人，他们需要找个地方倾倒，有时候被人刚好碰上了，垃圾就往人身上丢。最近发生一个关于情绪管理的血淋淋的案例。...
96,98332c118b80b186e58364584a05147e,天窗这样一个曾经只能在中高级车上见到的配置，如今也是渐渐“飞入寻常百姓家”。但有传闻说天窗会降低车身安全，是真的吗？这是一个关于愤怒的血淋淋案例。八达岭野生动物园有位女游客跟丈夫争吵，在虎区下车吵架，她被东北虎拖走，受了重伤，她的妈妈想去救她，被老虎杀死了。你是一个易怒的人吗？
97,38e825b48d0be0c8a15ff74da25560a0,八达岭被老虎亲吻的女子，死于伤口感染肺部感染继发败血症。这首歌曲是她在蒙古包曾经唱过的♬我正在收听苏勒亚其其格的单曲《歌在飞》♬http://t.cn/Rtacy6Y（来自@QQ音乐百万正版无损曲库）
98,aa07a5ded32c4c102b5fedc9d276d7ff,法制晚报:今天上午开始，有人称在八达岭野生动物园被老虎咬伤女子，因伤口感染医治无效，已经死亡的消息。在社交媒体传播，法晚记者向医院进行求证。经过了解，受伤女子病情目前已经稳定，并非网传的因伤重不治，也希望市民不要传播未经证实的消息。
